arousal,angry,boredom,disgusted,interest,neutral,sad,scared,surprised,valence
0.25662055,0.005110866,0.0,0.00046440585,0.0,0.429650675,0.00578924,0.0027568387499999998,0.0021712775,-0.246279825
0.364731575,0.1516854,0.0,0.00754776925,0.0,0.6958915,0.08661503,0.024788662500000003,0.06347012,-0.0205079
0.3092748458955116,0.11679396584722182,0.008119173817107795,0.015495553326145758,0.009910525192085512,0.5525506084807675,0.07509953748329444,0.02767478781838838,0.050709657282657854,-0.12306500747736412
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9851311
0.9898462,0.9851322,0.309648,0.9776319,0.3968869,0.9994091,0.9853845,0.8371031,0.9923347,0.9999307
